t [s],x [m],y [m],z [m],roll [deg],pitch [deg],yaw [deg]
281.0999999999954,147.91959513965165,38.19054182549276,536.476486886849,-0.13316196311268932,-4.773840614857201,38.78195329243567
281.19999999999544,147.98202389393094,38.23850994892204,536.4905367812671,-0.13316746331229926,-4.7736777558021215,38.806480148397725
281.29999999999546,148.04443416010923,38.286506354589655,536.5045866217984,-0.13317295424402537,-4.773515139214986,38.83100779505113
281.3999999999955,148.10682592138824,38.33453103375586,536.518636408482,-0.13317843592292247,-4.773352764780456,38.855536231096
281.4999999999955,148.16919916098072,38.38258397767263,536.532686141358,-0.13318390836402302,-4.773190632183496,38.88006545523452
281.59999999999553,148.23155386211056,38.430665177583705,536.5467358204654,-0.13318937158233699,-4.773028741109379,38.90459546617089
281.69999999999555,148.2938900080127,38.47877462472459,536.5607854458444,-0.13319482559285215,-4.772867091243682,38.92912626261136
281.7999999999956,148.35620758193318,38.52691231032258,536.5748350175345,-0.13320027041053387,-4.772705682272283,38.95365784326421
281.8999999999956,148.41850656712913,38.57507822559674,536.5888845355755,-0.13320570605032533,-4.772544513881371,38.97819020683976
281.9999999999956,148.4807869468687,38.62327236175795,536.6029340000075,-0.13321113252714734,-4.772383585757434,39.002723352050374
282.09999999999565,148.54304870443113,38.67149471000888,536.6169834108704,-0.1332165498558986,-4.772222897587268,39.02725727761042
282.19999999999567,148.60529182310665,38.71974526154401,536.6310327682041,-0.1332219580514555,-4.77206244905797,39.051791982236296
282.2999999999957,148.66751628619664,38.76802400754967,536.6450820720489,-0.13322735712867234,-4.771902239856944,39.07632746464644
282.3999999999957,148.72972207701343,38.81633093920401,536.6591313224449,-0.13323274710238123,-4.771742269671897,39.100863723561275
282.49999999999574,148.79190917888042,38.86466604767702,536.6731805194323,-0.1332381279873921,-4.771582538190841,39.12540075770327
282.59999999999576,148.854077575132,38.91302932413054,536.6872296630515,-0.13324349979849281,-4.771423045102087,39.149938565796894
282.6999999999958,148.9162272491137,38.9614207597183,536.701278753343,-0.1332488625504492,-4.771263790094256,39.174477146568634
282.7999999999958,148.97835818418181,39.00984034558588,536.715327790347,-0.133254216258005,-4.771104772856269,39.19901649874697
282.8999999999958,149.04047036370392,39.058288072870724,536.7293767741044,-0.13325956093588187,-4.770945993077352,39.2235566210624
282.99999999999585,149.1025637710584,39.10676393270221,536.7434257046554,-0.1332648965987796,-4.770787450447032,39.24809751224741
283.0999999999959,149.16463838963475,39.15526791620159,536.7574745820409,-0.13327022326137586,-4.770629144655141,39.2726391710365
283.1999999999959,149.2266942028334,39.203800014482034,536.7715234063016,-0.13327554093832647,-4.770471075391813,39.29718159616615
283.2999999999959,149.2887311940657,39.25236021864863,536.7855721774782,-0.13328084964426526,-4.770313242347487,39.32172478637484
283.39999999999594,149.3507493467541,39.300948519798396,536.7996208956117,-0.13328614939380418,-4.770155645212901,39.34626874040303
283.49999999999596,149.41274864433197,39.34956490902028,536.813669560743,-0.13329144020153333,-4.769998283679099,39.37081345699318
283.599999999996,149.47472907024357,39.39820937739518,536.827718172913,-0.1332967220820209,-4.769841157437426,39.39535893488974
283.699999999996,149.53669060794422,39.44688191599597,536.841766732163,-0.13330199504981333,-4.76968426617953,39.419905172839115
283.79999999999603,149.59863324090017,39.49558251588746,536.8558152385339,-0.13330725911943525,-4.769527609597361,39.44445216958971
283.89999999999606,149.66055695258854,39.54431116812647,536.8698636920668,-0.13331251430538943,-4.769371187383171,39.468999923891886
283.9999999999961,149.72246172649741,39.59306786376177,536.883912092803,-0.13331776062215703,-4.769214999229514,39.493548434497995
284.0999999999961,149.7843475461259,39.64185259383415,536.8979604407841,-0.13332299808419737,-4.7690590448292465,39.51809770016234
284.1999999999961,149.8462143949839,39.69066534937638,536.9120087360512,-0.1333282267059481,-4.768903323875527,39.54264771964122
284.29999999999615,149.9080622565923,39.73950612141328,536.9260569786459,-0.13333344650182527,-4.768747836061814,39.56719849169286
284.39999999999617,149.9698911144829,39.78837490096164,536.9401051686094,-0.13333865748622317,-4.768592581081869,39.591750015077466
284.4999999999962,150.03170095219835,39.83727167903033,536.9541533059836,-0.13334385967351456,-4.768437558629755,39.6163022885572
284.5999999999962,150.0934917532923,39.88619644662023,536.96820139081,-0.1333490530780506,-4.768282768399836,39.640855310896185
284.69999999999624,150.15526350132924,39.93514919472428,536.9822494231303,-0.1333542377141608,-4.768128210086776,39.66540908086048
284.79999999999626,150.2170161798845,39.98412991432748,536.9962974029861,-0.13335941359615322,-4.767973883385543,39.689963597218096
284.8999999999963,150.27874977254433,40.03313859640691,537.0103453304193,-0.13336458073831434,-4.767819787991404,39.714518858739005
284.9999999999963,150.34046426290587,40.082175231931686,537.0243932054718,-0.13336973915490916,-4.7676659235999255,39.73907486419511
285.0999999999963,150.40215963457712,40.13123981186305,537.0384410281854,-0.13337488886018126,-4.767512289906977,39.763631612360264
285.19999999999635,150.4638358711769,40.18033232715432,537.0524887986022,-0.13338002986835268,-4.767358886608728,39.78818910201024
285.2999999999964,150.52549295633497,40.22945276875093,537.0665365167642,-0.13338516219362412,-4.767205713401649,39.812747331922765
285.3999999999964,150.58713087369185,40.27860112759043,537.0805841827134,-0.1333902858501749,-4.767052769982509,39.83730630087748
285.4999999999964,150.64874960689897,40.32777739460248,537.0946317964921,-0.1333954008521629,-4.766900056048379,39.86186600765598
285.59999999999644,150.71034913961853,40.37698156070886,537.1086793581424,-0.13340050721372468,-4.76674757129663,39.886426451041764
285.69999999999646,150.77192945552363,40.42621361682354,537.1227268677065,-0.13340560494897558,-4.766595315424932,39.91098762982026
285.7999999999965,150.83349053829815,40.47547355385258,537.1367743252268,-0.1334106940720095,-4.7664432881312555,39.93554954277882
285.8999999999965,150.8950323716368,40.524761362694235,537.1508217307457,-0.1334157745968992,-4.766291489113872,39.96011218870672
285.99999999999653,150.95655493924508,40.57407703423892,537.1648690843056,-0.13342084653769615,-4.76613991807135,39.98467556639513
286.09999999999656,151.01805822483936,40.62342055936923,537.1789163859489,-0.1334259099084306,-4.76598857470256,40.00923967463716
286.1999999999966,151.07954221214675,40.672791928959924,537.1929636357182,-0.13343096472311158,-4.76583745870667,40.0338045122278
286.2999999999966,151.14100688490515,40.722191133877985,537.2070108336562,-0.13343601099572705,-4.765686569783149,40.05837007796398
286.3999999999966,151.2024522268633,40.7716181649826,537.2210579798053,-0.13344104874024376,-4.765535907631764,40.0829363706445
286.49999999999665,151.26387822178066,40.82107301312513,537.2351050742084,-0.13344607797060734,-4.765385471952582,40.10750338907008
286.59999999999667,151.3252848534275,40.870555669149205,537.249152116908,-0.1334510987007424,-4.765235262445969,40.13207113204335
286.6999999999967,151.38667210558486,40.920066123890656,537.2631991079471,-0.1334561109445524,-4.765085278812588,40.156639598368805
286.7999999999967,151.44803996204453,40.96960436817757,537.2772460473686,-0.13346111471591987,-4.764935520753402,40.18120878685285
286.89999999999674,151.50938840660905,41.01917039283026,537.2912929352153,-0.1334661100287062,-4.764785987969674,40.20577869630378
286.99999999999676,151.57071742309174,41.06876418866133,537.30533977153,-0.1334710968967519,-4.764636680162963,40.230349325531776
287.0999999999968,151.6320269953166,41.118385746475624,537.319386556356,-0.13347607533387654,-4.764487597035128,40.254920673348906
287.1999999999968,151.69331710711847,41.16803505707026,537.3334332897363,-0.1334810453538786,-4.764338738288325,40.27949273856911
287.2999999999968,151.75458774234286,41.21771211123467,537.3474799717137,-0.13348600697053584,-4.764190103625011,40.30406552000822
287.39999999999685,151.81583888484596,41.267416899750536,537.3615266023317,-0.133490960197605,-4.764041692747937,40.32863901648393
287.4999999999969,151.87707051849478,41.31714941339187,537.3755731816333,-0.13349590504882203,-4.763893505360154,40.35321322681583
287.5999999999969,151.93828262716696,41.366909642924995,537.3896197096618,-0.133500841537902,-4.763745541165012,40.37778814982534
287.6999999999969,151.99947519475086,41.41669757910853,537.4036661864604,-0.13350576967853928,-4.763597799866155,40.40236378433579
287.79999999999694,152.06064820514564,41.46651321269345,537.4177126120727,-0.13351068948440725,-4.763450281167529,40.42694012917235
287.89999999999696,152.121801642261,41.51635653442305,537.4317589865419,-0.13351560096915877,-4.763302984773375,40.45151718316207
287.999999999997,152.18293549001746,41.56622753503297,537.4458053099115,-0.13352050414642577,-4.763155910388231,40.47609494513384
288.099999999997,152.24404973234613,41.61612620525122,537.4598515822249,-0.1335253990298196,-4.763009057716933,40.50067341391841
288.19999999999703,152.30514435318887,41.666052535798144,537.4738978035258,-0.13353028563293096,-4.762862426464615,40.52525258834841
288.29999999999706,152.36621933649815,41.71600651738649,537.4879439738576,-0.1335351639693297,-4.762716016336705,40.549832467258284
288.3999999999971,152.42727466623714,41.76598814072137,537.501990093264,-0.1335400340525653,-4.762569827038932,40.57441304948435
288.4999999999971,152.48831032637966,41.81599739650027,537.5160361617887,-0.13354489589616636,-4.762423858277318,40.598994333864766
288.5999999999971,152.54932630091017,41.86603427541312,537.5300821794754,-0.13354974951364113,-4.762278109758184,40.623576319239525
288.69999999999715,152.61032257382385,41.916098768142206,537.5441281463678,-0.13355459491847718,-4.762132581188147,40.64815900445047
288.79999999999717,152.6712991291264,41.96619086536226,537.5581740625097,-0.13355943212414165,-4.761987272274119,40.67274238834128
288.8999999999972,152.73225595083423,42.01631055774041,537.5722199279451,-0.13356426114408101,-4.761842182723311,40.69732646975747
288.9999999999972,152.79319302297435,42.066457835936255,537.5862657427177,-0.13356908199172146,-4.761697312243227,40.72191124754638
289.09999999999724,152.85411032958447,42.116632690601804,537.6003115068715,-0.13357389468046854,-4.7615526605416685,40.74649672055718
289.19999999999726,152.91500785471277,42.166835112381534,537.6143572204506,-0.1335786992237075,-4.761408227326734,40.77108288764089
289.2999999999973,152.9758855824182,42.217065091912346,537.6284028834989,-0.13358349563480318,-4.761264012306817,40.79566974765031
